0x00000000,global_tags
0x000000D6,hf2p\strings\weapon_strings
0x000000D7,hf2p\strings\ingame_strings
0x000000D8,hf2p\strings\armor_strings
0x000000D9,hf2p\strings\message_strings
0x000000DA,hf2p\strings\buy_strings
0x000000DB,hf2p\strings\game_mode_strings
0x000000DC,hf2p\strings\map_strings
0x000000DD,hf2p\strings\loading_strings
0x000000DE,hf2p\strings\tip_strings
0x000000DF,hf2p\strings\level_strings
0x000000E0,hf2p\strings\profile_strings
0x000000E1,hf2p\strings\class_strings
0x000000E2,hf2p\strings\manufacturer_strings
0x000000E3,hf2p\strings\medal_strings
0x000000E4,hf2p\strings\playlist_strings
0x000000E5,hf2p\strings\damage_reporting_type_strings
0x000000E6,hf2p\strings\challenge_strings
0x000000E7,hf2p\strings\career_strings
0x000000E8,hf2p\strings\mod_strings
0x000000E9,hf2p\strings\label_strings
0x000000EA,hf2p\strings\market_strings
0x000000EB,hf2p\strings\emblem_strings
0x000000EC,objects\characters\masterchief\fx\coop_teleport
0x000000ED,sound\weapons\battle_rifle\flashlight
0x000000EE,globals\damage_responses\default
0x000000EF,objects\characters\masterchief\mp_masterchief\fp\fp
0x000000F0,objects\characters\masterchief\mp_masterchief\fp_body\fp_body
0x000000F1,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x000000F2,sound\game_sfx\ui\binoculars\binocs_in_click
0x000000F3,sound\game_sfx\ui\binoculars\binocs_out_click
0x000000F4,objects\characters\elite\mp_elite\mp_elite
0x000000F5,objects\characters\masterchief\mp_masterchief\mp_masterchief_ui
0x000000F6,objects\characters\elite\mp_elite\mp_elite_ui
0x000000F7,objects\characters\masterchief\mp_masterchief\mp_masterchief_manikin
0x000000F8,objects\characters\elite\mp_elite\mp_elite_manikin
0x000000F9,objects\characters\masterchief\mp_masterchief\mp_masterchief_podium
0x000000FA,objects\characters\elite\mp_elite\mp_elite_podium
0x000000FB,objects\characters\mp_spartan_female\mp_spartan_female
0x000000FC,objects\characters\mp_spartan_female\mp_spartan_female_ui
0x000000FD,objects\characters\mp_spartan_female\mp_spartan_female_manikin
0x000000FE,objects\characters\mp_spartan_female\mp_spartan_female_podium
0x000000FF,globals\falling
0x00000100,globals\collision_damage\landing_soft
0x00000101,globals\collision_damage\landing_hard
0x00000102,globals\hs_damage
0x00000103,globals\distance
0x00000104,sound\materials\liquid\water_med
0x00000105,sound\materials\liquid\water_large
0x00000106,sound\materials\liquid\vehicle_water_looping\vehicle_water_looping
0x00000107,fx\material_effects\materials\liquid\liquid
0x00000108,fx\water\default_small
0x00000109,fx\water\default_medium
0x0000010A,fx\water\default_large
0x0000010B,sound\materials\soft\soft_organic_cloth\cloth_hits
0x0000010C,sound\materials\soft\soft_organic_cloth\cloth_hits_med
0x0000010D,sound\materials\soft\soft_organic_cloth\cloth_looping\cloth_looping
0x0000010E,fx\material_effects\materials\soft\soft_organic_cloth
0x0000010F,sound\materials\soft\organic_flesh\melee_impact
0x00000110,sound\materials\soft\soft_organic_plant\soft_organic_plant_hits_actor
0x00000111,sound\materials\soft\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic
0x00000112,sound\materials\soft\soft_organic_plant\soft_organic_plant_hits_actee
0x00000113,fx\material_effects\materials\soft\soft_organic_plant
0x00000114,sound\materials\hard\metal_thick\metal_thick_med
0x00000115,sound\materials\soft\terrain_snow\snow_small
0x00000116,sound\materials\soft\terrain_snow\snow_medium
0x00000117,sound\materials\soft\terrain_snow\snow_large
0x00000118,sound\materials\soft\terrain_snow\snow_looping\snow_looping
0x00000119,fx\material_effects\materials\soft\terrain_snow
0x0000011A,sound\materials\tough\terrain_dirt\dirt_small
0x0000011B,sound\materials\tough\terrain_dirt\dirt_med
0x0000011C,sound\materials\tough\terrain_dirt\dirt_large
0x0000011D,sound\materials\tough\terrain_dirt\dirt_looping\dirt_looping
0x0000011E,fx\material_effects\materials\tough\terrain_dirt
0x0000011F,sound\materials\tough\rubber\rubber_small
0x00000120,sound\materials\tough\rubber\rubber_med
0x00000121,sound\materials\tough\plastic_looping\plastic_looping
0x00000122,fx\material_effects\materials\tough\inorganic_rubber
0x00000123,sound\materials\havok\tire\tire_hits
0x00000124,fx\material_effects\materials\tough\inorganic_rubber_hum_tire
0x00000125,fx\material_effects\materials\tough\inorganic_plastic
0x00000126,sound\materials\tough\squish_hits
0x00000127,fx\material_effects\materials\tough\tough_floodflesh
0x00000128,sound\materials\tough\organic_wood\wood_small
0x00000129,sound\materials\tough\organic_wood\wood_med
0x0000012A,fx\material_effects\materials\tough\organic_wood
0x0000012B,sound\materials\tough\terrain_grass\grass_small
0x0000012C,sound\materials\tough\terrain_grass\grass_med
0x0000012D,sound\materials\tough\terrain_grass\grass_looping\grass_looping
0x0000012E,sound\materials\tough\terrain_mud\mud_small
0x0000012F,sound\materials\tough\terrain_mud\mud_med
0x00000130,sound\materials\tough\terrain_mud\mud_looping\mud_looping
0x00000131,sound\materials\tough\terrain_gravel\gravel_small
0x00000132,sound\materials\tough\terrain_gravel\gravel_med
0x00000133,sound\materials\tough\terrain_gravel\gravel_looping\gravel_looping
0x00000134,sound\materials\tough\terrain_sand\sand_small
0x00000135,sound\materials\tough\terrain_sand\sand_med
0x00000136,sound\materials\tough\terrain_sand\sand_looping\sand_looping
0x00000137,sound\materials\hard\terrain_stone\stone_small
0x00000138,sound\materials\hard\terrain_stone\stone_med
0x00000139,sound\materials\hard\metal_solid\metal_solid_large
0x0000013A,sound\materials\hard\terrain_stone\stone_looping\stone_looping
0x0000013B,fx\material_effects\materials\hard\terrain_stone
0x0000013C,sound\materials\hard\metal_thin\metal_thin_small
0x0000013D,sound\materials\hard\metal_thin\metal_thin_med_h3
0x0000013E,sound\materials\hard\metal_thin\metal_thin_large
0x0000013F,sound\materials\hard\metal_thin\metal_thin_looping\metal_thin_looping
0x00000140,fx\material_effects\materials\hard\metal_thin
0x00000141,sound\materials\hard\metal_thin\human_weap_melee
0x00000142,sound\materials\hard\metal_thick\vehicle_hit_human
0x00000143,sound\materials\hard\metal_thin\metal_thin_cov_small
0x00000144,sound\materials\hard\metal_thin\metal_thin_cov_elite_small
0x00000145,sound\materials\hard\metal_thin\metal_thin_cov_elite_small_looping\metal_thin_cov_elite_small_looping
0x00000146,fx\material_effects\materials\hard\metal_thin_cov_elite
0x00000147,sound\materials\hard\metal_thin\cov_weap_melee
0x00000148,sound\materials\hard\metal_thick\metal_thick_small
0x00000149,sound\materials\hard\metal_thick\metal_thick_looping\metal_thick_looping
0x0000014A,fx\material_effects\materials\hard\metal_thick
0x0000014B,fx\material_effects\materials\hard\hard_metal_thick_hum_scorpion_tread
0x0000014C,fx\material_effects\materials\hard\metal_thick_cov
0x0000014D,sound\materials\hard\metal_thick\hard_metal_thick_cov_hunter
0x0000014E,sound\materials\hard\metal_thick\hit_ghost_small
0x0000014F,sound\materials\hard\metal_thick\hit_ghost
0x00000150,sound\materials\hard\metal_thick\metal_thick_for_small
0x00000151,sound\materials\hard\metal_thick\metal_thick_for_small_looping\metal_thick_for_small_looping
0x00000152,fx\material_effects\materials\hard\metal_thick_for_sentinel
0x00000153,sound\materials\hard\metal_solid\metal_solid_small_h3_actee
0x00000154,sound\materials\hard\metal_solid\metal_solid_med_h3_actee
0x00000155,sound\materials\hard\metal_solid\metal_solid_looping\metal_solid_looping
0x00000156,fx\material_effects\materials\hard\metal_solid
0x00000157,sound\materials\hard\terrain_concrete\concrete_small
0x00000158,sound\materials\hard\terrain_concrete\concrete_melee
0x00000159,sound\materials\hard\terrain_concrete\concrete_looping\concrete_looping
0x0000015A,fx\material_effects\materials\hard\terrain_concrete
0x0000015B,sound\materials\hard\terrain_ice\ice_small
0x0000015C,sound\materials\hard\terrain_ice\ice_med
0x0000015D,sound\materials\hard\terrain_ice\ice_large
0x0000015E,sound\materials\hard\terrain_ice\ice_looping\ice_looping
0x0000015F,globals\glass
0x00000160,sound\materials\brittle\glass\glass_small
0x00000161,sound\materials\brittle\glass\glass_med
0x00000162,sound\materials\brittle\glass\glass_large
0x00000163,sound\materials\brittle\glass\glass_looping\glass_looping
0x00000164,fx\material_effects\materials\brittle\glass
0x00000165,sound\materials\energy\energy_small
0x00000166,sound\materials\energy\energy_medium
0x00000167,sound\materials\energy\blue_plasma_looping\blue_plasma_looping
0x00000168,fx\material_effects\materials\energy\energy
0x00000169,sound\materials\hard\metal_thin\metal_thin_hum_grating_small
0x0000016A,sound\materials\hard\metal_thin\metal_thin_hum_grating_med
0x0000016B,sound\materials\tough\terrain_underbrush\underbrush_med
0x0000016C,sound\materials\tough\terrain_underbrush\underbrush_looping\underbrush_looping
0x0000016D,sound\materials\tough\organic_wood\wood_looping\wood_looping
0x0000016E,sound\materials\tough\terrain_carpet\carpet_hit_med
0x0000016F,globals\glass_thick
0x00000170,fx\material_effects\materials\tough\inorganic_rubber_hum_tire_mongoose
0x00000171,sound\materials\hard\metal_solid\metal_solid_small
0x00000172,sound\materials\hard\metal_solid\metal_solid_med
0x00000173,sound\materials\hard\metal_thin\metal_thin_fence
0x00000174,fx\material_effects\materials\hard\hard_metal_thick_cov_chopper_wheel
0x00000175,sound\materials\hard\metal_thin\metal_thin_hum_railing
0x00000176,sound\materials\hard\metal_thick\metal_thick_hum_hollow_tank_med
0x00000177,sound\materials\hard\metal_thick\metal_thick_hum_hollow_tank_large
0x00000178,sound\materials\hard\metal_thick\metal_thick_hum_hollow_med_looping\metal_thick_hum_hollow_med_looping
0x00000179,fx\material_effects\materials\hard\metal_thick_hum_hollow_med
0x0000017A,sound\materials\hard\metal_thin\metal_thin_gas_can
0x0000017B,fx\material_effects\objects\havok\blitzcan
0x0000017C,sound\materials\hard\metal_thin\hum_object_rattly_small
0x0000017D,sound\materials\hard\metal_thin\hum_object_rattly_med
0x0000017E,sound\materials\hard\metal_thin\metal_thin_rattly_looping\metal_thin_rattly_looping
0x0000017F,fx\material_effects\materials\hard\metal_thin_hum_obj_rattly
0x00000180,sound\weapons\flag\flag_drop
0x00000181,sound\weapons\flag\melee_flag
0x00000182,fx\material_effects\objects\weapons\flag
0x00000183,fx\material_effects\materials\hard\metal_thick_hum_hollow_huge
0x00000184,sound\materials\soft\cardboard\cardboard_hits_small_actee
0x00000185,sound\materials\soft\cardboard\cardboard_hits_med_actee
0x00000186,sound\materials\soft\cardboard\cardboard_smooth_looping\cardboard_smooth_looping
0x00000187,fx\material_effects\materials\soft\soft_inorganic_cardboard
0x00000188,sound\materials\havok\hubcap_hit
0x00000189,sound\materials\havok\hubcap_looping\hubcap_looping
0x0000018A,fx\material_effects\objects\havok\hubcap
0x0000018B,sound\materials\submerged_default_material\submerged_thud_small
0x0000018C,sound\materials\submerged_default_material\submerged_thud_large
0x0000018D,sound\materials\tough\terrain_floodflesh\floodflesh_hit_small
0x0000018E,sound\materials\tough\terrain_floodflesh\floodflesh_hits_med
0x0000018F,sound\materials\tough\terrain_floodflesh\floodflesh_looping\floodflesh_looping
0x00000190,sound\materials\tough\terrain_floodflesh\floodflesh_hit_small_wet
0x00000191,sound\materials\tough\terrain_floodflesh\floodflesh_hits_wet_med
0x00000192,sound\materials\tough\terrain_floodflesh\floodflesh_wet_looping\floodflesh_wet_looping
0x00000193,sound\materials\tough\terrain_floodflesh\floodflesh_hit_dry_small
0x00000194,sound\materials\tough\terrain_floodflesh\floodflesh_dry_med
0x00000195,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_hits\plant_bushy_dyn_hit
0x00000196,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_looping\soft_organic_plant_bushy_dyn_looping
0x00000197,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_hits\plant_bushy_dyn_melee
0x00000198,fx\material_effects\materials\soft\soft_organic_plant_bushy_dynamic
0x00000199,sound\materials\soft\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic_hits
0x0000019A,fx\material_effects\materials\soft\soft_organic_plant_leafy_dynamic
0x0000019B,sound\materials\tough\tough_organic_wood_sapling_dynamic\tough_organic_wood_sapling_dyn_hits
0x0000019C,fx\material_effects\materials\tough\tough_organic_wood_sapling_dynamic
0x0000019D,sound\materials\tough\tough_organic_wood_tree_dynamic\tough_organic_wood_tree_dynamic_hits
0x0000019E,sound\materials\tough\tough_organic_wood_tree_dynamic\organic_wood_tree_dyn_looping\organic_wood_tree_dyn_looping
0x0000019F,fx\material_effects\materials\tough\tough_organic_wood_tree_dynamic
0x000001A0,sound\materials\gear\soccer_ball\soccerball_hits
0x000001A1,sound\materials\gear\soccer_ball\tire_rolling_soccer_ball\tire_rolling_soccer_ball
0x000001A2,fx\material_effects\objects\havok\soccer_ball
0x000001A3,sound\materials\energy\cortana_melee
0x000001A4,multiplayer\multiplayer_globals
0x000001A5,multiplayer\survival_mode_globals
0x000001A6,objects\cinematics\cinematic_anchor\cinematic_anchor
0x000001A7,globals\rasterizer_globals
0x000001A8,globals\default
0x000001A9,globals\podium_globals
0x000001AA,globals\default_wind
0x000001AB,globals\collision_damage\collision
0x000001AC,globals\collision_damage\default
0x000001AD,globals\effect_globals
0x000001AE,globals\game_progression
0x000001AF,globals\global_achievements
0x000001B0,globals\input_globals
0x000005E5,objects\weapons\grenade\firebomb_grenade\projectiles\primary_impact
0x00000615,ui\ui_shared_globals
0x00000623,hf2p\texture_render_list
0x00000627,ui\halox\scoreboard\dead_player_ui
0x0000067F,ui\global_strings\global_strings
0x00000680,ui\global_strings\halo_online
0x00000681,ui\default_sounds
0x00000690,sound\game_sfx\multiplayer\player_respawn
0x00000744,hf2p\ui\lights\armor_01
0x00000745,hf2p\ui\lights\equipment_01
0x00000746,hf2p\ui\lights\primary_weapon_01
0x00000747,hf2p\ui\lights\secondary_weapon_01
0x00000748,hf2p\ui\lights\armor_02
0x00000749,hf2p\ui\lights\equipment_02
0x0000074A,hf2p\ui\lights\primary_weapon_02
0x0000074B,hf2p\ui\lights\secondary_weapon_02
0x0000074C,hf2p\ui\binks\preview_invisibility
0x0000074D,hf2p\ui\binks\preview_bubbleshield
0x0000074E,hf2p\ui\binks\preview_powerdrain
0x0000074F,hf2p\ui\binks\preview_jammer
0x00000750,hf2p\ui\binks\preview_placeholder
0x00000751,hf2p\ui\binks\preview_tripmine
0x00000752,hf2p\ui\binks\preview_bombrun
0x00000753,hf2p\ui\binks\preview_vision
0x00000754,hf2p\ui\binks\preview_regenerator
0x00000755,hf2p\ui\binks\preview_instantcover
0x00000756,hf2p\ui\binks\preview_concussive_blast
0x00000757,hf2p\ui\binks\preview_hologram
0x00000758,hf2p\ui\binks\preview_adrenaline
0x00000759,objects\characters\masterchief\mp_masterchief\mp_masterchief_manikin
0x0000075A,objects\characters\elite\mp_elite\mp_elite_manikin
0x0000075E,objects\weapons\rifle\assault_rifle\assault_rifle
0x0000075F,objects\weapons\rifle\assault_rifle\assault_rifle_v1\assault_rifle_v1
0x00000760,objects\weapons\rifle\assault_rifle\assault_rifle_v2\assault_rifle_v2
0x00000761,objects\weapons\rifle\assault_rifle\assault_rifle_v3\assault_rifle_v3
0x00000762,objects\weapons\rifle\assault_rifle\assault_rifle_v4\assault_rifle_v4
0x00000763,objects\weapons\rifle\assault_rifle\assault_rifle_v5\assault_rifle_v5
0x00000764,objects\weapons\rifle\assault_rifle\assault_rifle_v6\assault_rifle_v6
0x00000765,objects\weapons\rifle\battle_rifle\battle_rifle
0x00000766,objects\weapons\rifle\battle_rifle\battle_rifle_v1\battle_rifle_v1
0x00000767,objects\weapons\rifle\battle_rifle\battle_rifle_v2\battle_rifle_v2
0x00000768,objects\weapons\rifle\battle_rifle\battle_rifle_v3\battle_rifle_v3
0x00000769,objects\weapons\rifle\battle_rifle\battle_rifle_v4\battle_rifle_v4
0x0000076A,objects\weapons\rifle\battle_rifle\battle_rifle_v5\battle_rifle_v5
0x0000076B,objects\weapons\rifle\battle_rifle\battle_rifle_v6\battle_rifle_v6
0x0000076C,objects\weapons\rifle\dmr\dmr
0x0000076D,objects\weapons\rifle\dmr\dmr_v1\dmr_v1
0x0000076E,objects\weapons\rifle\dmr\dmr_v2\dmr_v2
0x0000076F,objects\weapons\rifle\dmr\dmr_v3\dmr_v3
0x00000770,objects\weapons\rifle\dmr\dmr_v4\dmr_v4
0x00000771,objects\weapons\rifle\dmr\dmr_v5\dmr_v5
0x00000772,objects\weapons\rifle\dmr\dmr_v6\dmr_v6
0x00000773,objects\weapons\rifle\covenant_carbine\covenant_carbine
0x00000774,objects\weapons\rifle\covenant_carbine\covenant_carbine_v1\covenant_carbine_v1
0x00000775,objects\weapons\rifle\covenant_carbine\covenant_carbine_v2\covenant_carbine_v2
0x00000776,objects\weapons\rifle\covenant_carbine\covenant_carbine_v3\covenant_carbine_v3
0x00000777,objects\weapons\rifle\covenant_carbine\covenant_carbine_v4\covenant_carbine_v4
0x00000778,objects\weapons\rifle\covenant_carbine\covenant_carbine_v5\covenant_carbine_v5
0x00000779,objects\weapons\rifle\covenant_carbine\covenant_carbine_v6\covenant_carbine_v6
0x0000077A,objects\weapons\rifle\smg\smg
0x0000077B,objects\weapons\rifle\smg\smg_v1\smg_v1
0x0000077C,objects\weapons\rifle\smg\smg_v2\smg_v2
0x0000077D,objects\weapons\rifle\smg\smg_v3\smg_v3
0x0000077E,objects\weapons\rifle\smg\smg_v4\smg_v4
0x0000077F,objects\weapons\rifle\smg\smg_v5\smg_v5
0x00000780,objects\weapons\rifle\smg\smg_v6\smg_v6
0x00000781,objects\weapons\rifle\plasma_rifle\plasma_rifle
0x00000782,objects\weapons\rifle\plasma_rifle\plasma_rifle_v1\plasma_rifle_v1
0x00000783,objects\weapons\rifle\plasma_rifle\plasma_rifle_v2\plasma_rifle_v2
0x00000784,objects\weapons\rifle\plasma_rifle\plasma_rifle_v3\plasma_rifle_v3
0x00000785,objects\weapons\rifle\plasma_rifle\plasma_rifle_v4\plasma_rifle_v4
0x00000786,objects\weapons\rifle\plasma_rifle\plasma_rifle_v5\plasma_rifle_v5
0x00000787,objects\weapons\rifle\plasma_rifle\plasma_rifle_v6\plasma_rifle_v6
0x00000788,objects\weapons\pistol\magnum\magnum
0x00000789,objects\weapons\pistol\magnum\magnum_v1\magnum_v1
0x0000078A,objects\weapons\pistol\magnum\magnum_v2\magnum_v2
0x0000078B,objects\weapons\pistol\magnum\magnum_v3\magnum_v3
0x0000078C,objects\weapons\pistol\excavator\excavator
0x0000078D,objects\weapons\pistol\excavator\excavator_v1\excavator_v1
0x0000078E,objects\weapons\pistol\excavator\excavator_v2\excavator_v2
0x0000078F,objects\weapons\pistol\excavator\excavator_v3\excavator_v3
0x00000790,objects\weapons\pistol\plasma_pistol\plasma_pistol
0x00000791,objects\weapons\pistol\plasma_pistol\plasma_pistol_v1\plasma_pistol_v1
0x00000792,objects\weapons\pistol\plasma_pistol\plasma_pistol_v2\plasma_pistol_v2
0x00000793,objects\weapons\pistol\plasma_pistol\plasma_pistol_v3\plasma_pistol_v3
0x00000794,objects\weapons\grenade\frag_grenade\frag_grenade
0x00000795,objects\weapons\grenade\plasma_grenade\plasma_grenade
0x00000796,objects\weapons\grenade\claymore_grenade\claymore_grenade
0x00000797,objects\weapons\grenade\firebomb_grenade\firebomb_grenade
0x00000798,objects\weapons\rifle\battle_rifle\battle_rifle_v7\battle_rifle_v7
0x0000079C,sound\game_sfx\armor_sounds\armor_sounds
0x000007A1,objects\equipment\hologram\bipeds\masterchief_hologram
0x00000E31,objects\characters\masterchief\masterchief_podium
0x00000E33,objects\characters\elite\mp_elite\mp_elite_podium
0x00000F77,objects\weapons\pistol\plasma_pistol\plasma_pistol
0x00000F78,objects\weapons\pistol\needler\needler
0x00000F79,objects\weapons\support_high\flak_cannon\flak_cannon
0x00000F7B,objects\weapons\turret\plasma_cannon\plasma_cannon
0x00000F7E,objects\weapons\rifle\covenant_carbine\covenant_carbine
0x00000F7F,objects\weapons\support_low\brute_shot\brute_shot
0x00000F80,objects\weapons\rifle\spike_rifle\spike_rifle
0x00000F84,objects\weapons\pistol\excavator\excavator
0x00000F89,objects\weapons\rifle\beam_rifle\beam_rifle
0x00000F8C,objects\weapons\melee\gravity_hammer\gravity_hammer
0x00000F8E,objects\weapons\turret\plasma_cannon\plasma_cannon
0x00000F96,objects\vehicles\shade\shade
0x00000F97,objects\vehicles\ghost\ghost
0x00000F98,objects\vehicles\brute_chopper\brute_chopper
0x00000F99,objects\vehicles\wraith\wraith
0x00000F9A,objects\vehicles\banshee\banshee
0x00000F9E,objects\weapons\rifle\assault_rifle\assault_rifle
0x00000F9F,objects\vehicles\warthog\warthog
0x00000FA5,objects\weapons\rifle\plasma_rifle\plasma_rifle
0x00000FAE,multiplayer\random_player_names
0x00000FAF,multiplayer\team_names
0x00000FB0,objects\characters\masterchief\mp_masterchief\armor\air_assault
0x00000FB1,objects\characters\masterchief\mp_masterchief\armor\nihard
0x00000FB2,objects\characters\masterchief\mp_masterchief\armor\gladiator
0x00000FB3,objects\characters\masterchief\mp_masterchief\armor\mac
0x00000FB4,objects\characters\masterchief\mp_masterchief\armor\juggernaut
0x00000FB5,objects\characters\masterchief\mp_masterchief\armor\dutch
0x00000FB6,objects\characters\masterchief\mp_masterchief\armor\chameleon
0x00000FB7,objects\characters\masterchief\mp_masterchief\armor\halberd
0x00000FB8,objects\characters\masterchief\mp_masterchief\armor\cyclops
0x00000FB9,objects\characters\masterchief\mp_masterchief\armor\scanner
0x00000FBA,objects\characters\masterchief\mp_masterchief\armor\hoplite
0x00000FBB,objects\characters\masterchief\mp_masterchief\armor\ballista
0x00000FBC,objects\characters\masterchief\mp_masterchief\armor\strider
0x00000FBD,objects\characters\masterchief\mp_masterchief\armor\demo
0x00000FBE,objects\characters\masterchief\mp_masterchief\armor\orbital
0x00000FBF,objects\characters\masterchief\mp_masterchief\armor\spectrum
0x00000FC0,objects\characters\masterchief\mp_masterchief\armor\gungnir
0x00000FC1,objects\characters\masterchief\mp_masterchief\armor\hammerhead
0x00000FC2,objects\characters\masterchief\mp_masterchief\armor\oracle
0x00000FC3,objects\characters\masterchief\mp_masterchief\armor\widow_maker
0x00000FC4,objects\characters\masterchief\mp_masterchief\fp_armor\orbital
0x00000FC5,objects\characters\masterchief\mp_masterchief\fp_armor\nihard
0x00000FC6,objects\characters\masterchief\mp_masterchief\fp_armor\gladiator
0x00000FC7,objects\characters\masterchief\mp_masterchief\fp_armor\mac
0x00000FC8,objects\characters\masterchief\mp_masterchief\fp_armor\juggernaut
0x00000FC9,objects\characters\masterchief\mp_masterchief\fp_armor\dutch
0x00000FCA,objects\characters\masterchief\mp_masterchief\fp_armor\chameleon
0x00000FCB,objects\characters\masterchief\mp_masterchief\fp_armor\scanner
0x00000FCC,objects\characters\masterchief\mp_masterchief\fp_armor\ballista
0x00000FCD,objects\characters\masterchief\mp_masterchief\fp_armor\strider
0x00000FCE,objects\characters\masterchief\mp_masterchief\fp_armor\demo
0x00000FCF,objects\characters\masterchief\mp_masterchief\fp_armor\spectrum
0x00000FD0,objects\characters\masterchief\mp_masterchief\fp_armor\gungnir
0x00000FD1,objects\characters\masterchief\mp_masterchief\fp_armor\oracle
0x00000FD2,objects\characters\masterchief\mp_masterchief\fp_armor\widow_maker
0x00000FD3,objects\characters\masterchief\mp_masterchief\armor\base
0x00000FD4,objects\characters\elite\mp_elite\armor\base
0x00000FD5,objects\characters\elite\mp_elite\armor\cutlass
0x00000FD6,objects\characters\elite\mp_elite\armor\cordylus
0x00000FD7,objects\characters\elite\mp_elite\armor\saiphos
0x00000FD8,objects\characters\elite\mp_elite\armor\istirus
0x00000FD9,objects\characters\elite\mp_elite\armor\platyrhi
0x00000FDA,objects\characters\elite\mp_elite\armor\chalaro
0x00000FDB,objects\characters\elite\mp_elite\armor\calidarum
0x00000FDC,objects\characters\elite\mp_elite\armor\uromastix
0x00000FDD,objects\characters\elite\mp_elite\armor\tankmode_elite
0x00000FDE,objects\characters\elite\mp_elite\armor\cerronsi
0x00000FE0,objects\equipment\jammer_equipment\jammer_equipment
0x00000FE1,objects\equipment\powerdrain_equipment\powerdrain_equipment
0x00000FE2,objects\equipment\invisibility_equipment\invisibility_equipment
0x00000FE3,objects\equipment\invisibility_vehicle_equipment\invisibility_vehicle_equipment
0x00000FE4,objects\equipment\bubbleshield_equipment\bubbleshield_equipment
0x00000FE5,objects\equipment\superflare_equipment\superflare_equipment
0x00000FE6,objects\equipment\regenerator_equipment\regenerator_equipment
0x00000FE7,objects\equipment\tripmine_equipment\tripmine_equipment
0x00000FE8,objects\equipment\autoturret_equipment\autoturret_equipment
0x00000FE9,objects\equipment\instantcover_equipment\instantcover_equipment_mp
0x00000FEA,objects\equipment\forcedreload_equipment\forcedreload_equipment
0x00000FEB,objects\equipment\concussiveblast_equipment\concussiveblast_equipment
0x00000FEC,objects\equipment\tankmode_equipment\tankmode_equipment
0x00000FED,objects\equipment\magpulse_equipment\magpulse_equipment
0x00000FEE,objects\equipment\hologram_equipment\hologram_equipment
0x00000FEF,objects\equipment\reactive_armor_equipment\reactive_armor_equipment
0x00000FF0,objects\equipment\bombrun_equipment\bombrun_equipment
0x00000FF1,objects\equipment\armorlock_equipment\armorlock_equipment
0x00000FF2,objects\equipment\adrenaline_equipment\adrenaline_equipment
