0x00000000,global_tags
0x000000B2,objects\weapons\grenade\firebomb_grenade\projectiles\firebomb_grenade
0x000000B3,ui\hud
0x000000B4,ui\editor
0x000000B5,ui\dialog
0x000000B6,rasterizer\plasma_noise
0x000000B7,ui\main_menu
0x000000B8,ui\multiplayer
0x000000B9,ui\chud\globals
0x000000BA,ui\global_strings\damage_strings
0x000000BB,hf2p\strings\main_strings
0x000000BC,hf2p\strings\settings_strings
0x000000BD,hf2p\strings\lobby_strings
0x000000BE,hf2p\strings\emblem_editor_strings
0x000000BF,hf2p\strings\carousel_strings
0x000000C0,hf2p\strings\consumable_strings
0x000000C1,hf2p\strings\weapon_strings
0x000000C2,hf2p\strings\ingame_strings
0x000000C3,hf2p\strings\armor_strings
0x000000C4,hf2p\strings\message_strings
0x000000C5,hf2p\strings\buy_strings
0x000000C6,hf2p\strings\game_mode_strings
0x000000C7,hf2p\strings\map_strings
0x000000C8,hf2p\strings\loading_strings
0x000000C9,hf2p\strings\tip_strings
0x000000CA,hf2p\strings\level_strings
0x000000CB,hf2p\strings\profile_strings
0x000000CC,hf2p\strings\class_strings
0x000000CD,hf2p\strings\manufacturer_strings
0x000000CE,hf2p\strings\medal_strings
0x000000CF,hf2p\strings\playlist_strings
0x000000D0,hf2p\strings\damage_reporting_type_strings
0x000000D1,hf2p\strings\challenge_strings
0x000000D2,hf2p\strings\career_strings
0x000000D3,hf2p\strings\mod_strings
0x000000D4,hf2p\strings\label_strings
0x000000D5,hf2p\strings\market_strings
0x000000D6,hf2p\strings\emblem_strings
0x000000D7,objects\characters\masterchief\fx\coop_teleport
0x000000D8,sound\weapons\battle_rifle\flashlight
0x000000D9,globals\damage_responses\default
0x000000DA,objects\characters\masterchief\mp_masterchief\fp\fp
0x000000DB,objects\characters\masterchief\mp_masterchief\fp_body\fp_body
0x000000DC,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x000000DD,sound\game_sfx\ui\binoculars\binocs_in_click
0x000000DE,sound\game_sfx\ui\binoculars\binocs_out_click
0x000000DF,objects\characters\elite\mp_elite\fp_armor\fp_arms
0x000000E0,objects\characters\elite\mp_elite\fp_body\fp_body
0x000000E1,objects\characters\elite\mp_elite\mp_elite
0x000000E2,objects\characters\masterchief\mp_masterchief\mp_masterchief_ui
0x000000E3,objects\characters\elite\mp_elite\mp_elite_ui
0x000000E4,objects\characters\masterchief\mp_masterchief\mp_masterchief_manikin
0x000000E5,objects\characters\elite\mp_elite\mp_elite_manikin
0x000000E6,objects\characters\masterchief\mp_masterchief\mp_masterchief_podium
0x000000E7,objects\characters\elite\mp_elite\mp_elite_podium
0x000000E8,globals\falling
0x000000E9,globals\collision_damage\landing_soft
0x000000EA,globals\collision_damage\landing_hard
0x000000EB,globals\hs_damage
0x000000EC,globals\distance
0x000000ED,sound\materials\liquid\water_med
0x000000EE,sound\materials\liquid\water_large
0x000000EF,sound\materials\liquid\vehicle_water_looping\vehicle_water_looping
0x000000F0,fx\material_effects\materials\liquid\liquid
0x000000F1,fx\water\default_small
0x000000F2,fx\water\default_medium
0x000000F3,fx\water\default_large
0x000000F4,sound\materials\soft\soft_organic_cloth\cloth_hits
0x000000F5,sound\materials\soft\soft_organic_cloth\cloth_hits_med
0x000000F6,sound\materials\soft\soft_organic_cloth\cloth_looping\cloth_looping
0x000000F7,fx\material_effects\materials\soft\soft_organic_cloth
0x000000F8,sound\materials\soft\organic_flesh\melee_impact
0x000000F9,sound\materials\soft\soft_organic_plant\soft_organic_plant_hits_actor
0x000000FA,sound\materials\soft\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic
0x000000FB,sound\materials\soft\soft_organic_plant\soft_organic_plant_hits_actee
0x000000FC,fx\material_effects\materials\soft\soft_organic_plant
0x000000FD,sound\materials\hard\metal_thick\metal_thick_med
0x000000FE,sound\materials\soft\terrain_snow\snow_small
0x000000FF,sound\materials\soft\terrain_snow\snow_medium
0x00000100,sound\materials\soft\terrain_snow\snow_large
0x00000101,sound\materials\soft\terrain_snow\snow_looping\snow_looping
0x00000102,fx\material_effects\materials\soft\terrain_snow
0x00000103,sound\materials\tough\terrain_dirt\dirt_small
0x00000104,sound\materials\tough\terrain_dirt\dirt_med
0x00000105,sound\materials\tough\terrain_dirt\dirt_large
0x00000106,sound\materials\tough\terrain_dirt\dirt_looping\dirt_looping
0x00000107,fx\material_effects\materials\tough\terrain_dirt
0x00000108,sound\materials\tough\rubber\rubber_small
0x00000109,sound\materials\tough\rubber\rubber_med
0x0000010A,sound\materials\tough\plastic_looping\plastic_looping
0x0000010B,fx\material_effects\materials\tough\inorganic_rubber
0x0000010C,sound\materials\havok\tire\tire_hits
0x0000010D,fx\material_effects\materials\tough\inorganic_rubber_hum_tire
0x0000010E,fx\material_effects\materials\tough\inorganic_plastic
0x0000010F,sound\materials\tough\squish_hits
0x00000110,fx\material_effects\materials\tough\tough_floodflesh
0x00000111,sound\materials\tough\organic_wood\wood_small
0x00000112,sound\materials\tough\organic_wood\wood_med
0x00000113,fx\material_effects\materials\tough\organic_wood
0x00000114,sound\materials\tough\terrain_grass\grass_small
0x00000115,sound\materials\tough\terrain_grass\grass_med
0x00000116,sound\materials\tough\terrain_grass\grass_looping\grass_looping
0x00000117,sound\materials\tough\terrain_mud\mud_small
0x00000118,sound\materials\tough\terrain_mud\mud_med
0x00000119,sound\materials\tough\terrain_mud\mud_looping\mud_looping
0x0000011A,sound\materials\tough\terrain_gravel\gravel_small
0x0000011B,sound\materials\tough\terrain_gravel\gravel_med
0x0000011C,sound\materials\tough\terrain_gravel\gravel_looping\gravel_looping
0x0000011D,sound\materials\tough\terrain_sand\sand_small
0x0000011E,sound\materials\tough\terrain_sand\sand_med
0x0000011F,sound\materials\tough\terrain_sand\sand_looping\sand_looping
0x00000120,sound\materials\hard\terrain_stone\stone_small
0x00000121,sound\materials\hard\terrain_stone\stone_med
0x00000122,sound\materials\hard\metal_solid\metal_solid_large
0x00000123,sound\materials\hard\terrain_stone\stone_looping\stone_looping
0x00000124,fx\material_effects\materials\hard\terrain_stone
0x00000125,sound\materials\hard\metal_thin\metal_thin_small
0x00000126,sound\materials\hard\metal_thin\metal_thin_med_h3
0x00000127,sound\materials\hard\metal_thin\metal_thin_large
0x00000128,sound\materials\hard\metal_thin\metal_thin_looping\metal_thin_looping
0x00000129,fx\material_effects\materials\hard\metal_thin
0x0000012A,sound\materials\hard\metal_thin\human_weap_melee
0x0000012B,sound\materials\hard\metal_thick\vehicle_hit_human
0x0000012C,sound\materials\hard\metal_thin\metal_thin_cov_small
0x0000012D,sound\materials\hard\metal_thin\metal_thin_cov_elite_small
0x0000012E,sound\materials\hard\metal_thin\metal_thin_cov_elite_small_looping\metal_thin_cov_elite_small_looping
0x0000012F,fx\material_effects\materials\hard\metal_thin_cov_elite
0x00000130,sound\materials\hard\metal_thin\cov_weap_melee
0x00000131,sound\materials\hard\metal_thick\metal_thick_small
0x00000132,sound\materials\hard\metal_thick\metal_thick_looping\metal_thick_looping
0x00000133,fx\material_effects\materials\hard\metal_thick
0x00000134,fx\material_effects\materials\hard\hard_metal_thick_hum_scorpion_tread
0x00000135,fx\material_effects\materials\hard\metal_thick_cov
0x00000136,sound\materials\hard\metal_thick\hard_metal_thick_cov_hunter
0x00000137,sound\materials\hard\metal_thick\hit_ghost_small
0x00000138,sound\materials\hard\metal_thick\hit_ghost
0x00000139,sound\materials\hard\metal_thick\metal_thick_for_small
0x0000013A,sound\materials\hard\metal_thick\metal_thick_for_small_looping\metal_thick_for_small_looping
0x0000013B,fx\material_effects\materials\hard\metal_thick_for_sentinel
0x0000013C,sound\materials\hard\metal_solid\metal_solid_small_h3_actee
0x0000013D,sound\materials\hard\metal_solid\metal_solid_med_h3_actee
0x0000013E,sound\materials\hard\metal_solid\metal_solid_looping\metal_solid_looping
0x0000013F,fx\material_effects\materials\hard\metal_solid
0x00000140,sound\materials\hard\terrain_concrete\concrete_small
0x00000141,sound\materials\hard\terrain_concrete\concrete_melee
0x00000142,sound\materials\hard\terrain_concrete\concrete_looping\concrete_looping
0x00000143,fx\material_effects\materials\hard\terrain_concrete
0x00000144,sound\materials\hard\terrain_ice\ice_small
0x00000145,sound\materials\hard\terrain_ice\ice_med
0x00000146,sound\materials\hard\terrain_ice\ice_large
0x00000147,sound\materials\hard\terrain_ice\ice_looping\ice_looping
0x00000148,globals\glass
0x00000149,sound\materials\brittle\glass\glass_small
0x0000014A,sound\materials\brittle\glass\glass_med
0x0000014B,sound\materials\brittle\glass\glass_large
0x0000014C,sound\materials\brittle\glass\glass_looping\glass_looping
0x0000014D,fx\material_effects\materials\brittle\glass
0x0000014E,sound\materials\energy\energy_small
0x0000014F,sound\materials\energy\energy_medium
0x00000150,sound\materials\energy\blue_plasma_looping\blue_plasma_looping
0x00000151,fx\material_effects\materials\energy\energy
0x00000152,sound\materials\hard\metal_thin\metal_thin_hum_grating_small
0x00000153,sound\materials\hard\metal_thin\metal_thin_hum_grating_med
0x00000154,sound\materials\tough\terrain_underbrush\underbrush_med
0x00000155,sound\materials\tough\terrain_underbrush\underbrush_looping\underbrush_looping
0x00000156,sound\materials\tough\organic_wood\wood_looping\wood_looping
0x00000157,sound\materials\tough\terrain_carpet\carpet_hit_med
0x00000158,globals\glass_thick
0x00000159,fx\material_effects\materials\tough\inorganic_rubber_hum_tire_mongoose
0x0000015A,sound\materials\hard\metal_solid\metal_solid_small
0x0000015B,sound\materials\hard\metal_solid\metal_solid_med
0x0000015C,sound\materials\hard\metal_thin\metal_thin_fence
0x0000015D,fx\material_effects\materials\hard\hard_metal_thick_cov_chopper_wheel
0x0000015E,sound\materials\hard\metal_thin\metal_thin_hum_railing
0x0000015F,sound\materials\hard\metal_thick\metal_thick_hum_hollow_tank_med
0x00000160,sound\materials\hard\metal_thick\metal_thick_hum_hollow_tank_large
0x00000161,sound\materials\hard\metal_thick\metal_thick_hum_hollow_med_looping\metal_thick_hum_hollow_med_looping
0x00000162,fx\material_effects\materials\hard\metal_thick_hum_hollow_med
0x00000163,sound\materials\hard\metal_thin\metal_thin_gas_can
0x00000164,fx\material_effects\objects\havok\blitzcan
0x00000165,sound\materials\hard\metal_thin\hum_object_rattly_small
0x00000166,sound\materials\hard\metal_thin\hum_object_rattly_med
0x00000167,sound\materials\hard\metal_thin\metal_thin_rattly_looping\metal_thin_rattly_looping
0x00000168,fx\material_effects\materials\hard\metal_thin_hum_obj_rattly
0x00000169,sound\weapons\flag\flag_drop
0x0000016A,sound\weapons\flag\melee_flag
0x0000016B,fx\material_effects\objects\weapons\flag
0x0000016C,fx\material_effects\materials\hard\metal_thick_hum_hollow_huge
0x0000016D,sound\materials\soft\cardboard\cardboard_hits_small_actee
0x0000016E,sound\materials\soft\cardboard\cardboard_hits_med_actee
0x0000016F,sound\materials\soft\cardboard\cardboard_smooth_looping\cardboard_smooth_looping
0x00000170,fx\material_effects\materials\soft\soft_inorganic_cardboard
0x00000171,sound\materials\havok\hubcap_hit
0x00000172,sound\materials\havok\hubcap_looping\hubcap_looping
0x00000173,fx\material_effects\objects\havok\hubcap
0x00000174,sound\materials\submerged_default_material\submerged_thud_small
0x00000175,sound\materials\submerged_default_material\submerged_thud_large
0x00000176,sound\materials\tough\terrain_floodflesh\floodflesh_hit_small
0x00000177,sound\materials\tough\terrain_floodflesh\floodflesh_hits_med
0x00000178,sound\materials\tough\terrain_floodflesh\floodflesh_looping\floodflesh_looping
0x00000179,sound\materials\tough\terrain_floodflesh\floodflesh_hit_small_wet
0x0000017A,sound\materials\tough\terrain_floodflesh\floodflesh_hits_wet_med
0x0000017B,sound\materials\tough\terrain_floodflesh\floodflesh_wet_looping\floodflesh_wet_looping
0x0000017C,sound\materials\tough\terrain_floodflesh\floodflesh_hit_dry_small
0x0000017D,sound\materials\tough\terrain_floodflesh\floodflesh_dry_med
0x0000017E,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_hits\plant_bushy_dyn_hit
0x0000017F,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_looping\soft_organic_plant_bushy_dyn_looping
0x00000180,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_hits\plant_bushy_dyn_melee
0x00000181,fx\material_effects\materials\soft\soft_organic_plant_bushy_dynamic
0x00000182,sound\materials\soft\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic_hits
0x00000183,fx\material_effects\materials\soft\soft_organic_plant_leafy_dynamic
0x00000184,sound\materials\tough\tough_organic_wood_sapling_dynamic\tough_organic_wood_sapling_dyn_hits
0x00000185,fx\material_effects\materials\tough\tough_organic_wood_sapling_dynamic
0x00000186,sound\materials\tough\tough_organic_wood_tree_dynamic\tough_organic_wood_tree_dynamic_hits
0x00000187,sound\materials\tough\tough_organic_wood_tree_dynamic\organic_wood_tree_dyn_looping\organic_wood_tree_dyn_looping
0x00000188,fx\material_effects\materials\tough\tough_organic_wood_tree_dynamic
0x00000189,sound\materials\gear\soccer_ball\soccerball_hits
0x0000018A,sound\materials\gear\soccer_ball\tire_rolling_soccer_ball\tire_rolling_soccer_ball
0x0000018B,fx\material_effects\objects\havok\soccer_ball
0x0000018C,sound\materials\energy\cortana_melee
0x0000018D,multiplayer\multiplayer_globals
0x0000018E,multiplayer\survival_mode_globals
0x0000018F,objects\cinematics\cinematic_anchor\cinematic_anchor
0x00000190,globals\rasterizer_globals
0x00000191,globals\default
0x00000192,globals\podium_globals
0x00000193,globals\default_wind
0x00000194,globals\collision_damage\collision
0x00000195,globals\collision_damage\default
0x00000196,globals\effect_globals
0x00000197,globals\game_progression
0x00000198,globals\global_achievements
0x00000199,globals\input_globals
0x000001A4,shaders\particle
0x000001A6,shaders\particle_templates\_0_8_0_0_0_1_0_0_0_0
0x000001BA,shaders\particle_templates\_1_8_0_0_0_1_1_0_0_0
0x000001BE,shaders\particle_templates\_0_8_0_0_0_0_0_0_0_0
0x000001C3,shaders\particle_templates\_5_10_0_2_0_1_1_1_0_0
0x00000234,objects\weapons\grenade\frag_grenade\frag_grenade
0x0000023E,shaders\shader
0x00000241,shaders\shader_templates\_0_1_0_1_1_0_0_0_0_0_0_0
0x00000280,shaders\shader_templates\_0_0_1_0_0_0_0_0_0_0_0_0
0x000002AA,shaders\decal
0x000002AB,shaders\decal_templates\_0_4_0_1_0_0
0x000002AD,shaders\decal_templates\_3_2_0_1_0_0
0x000002C8,shaders\particle_templates\_5_3_0_0_0_0_1_1_0_1
0x000002CC,shaders\particle_templates\_3_3_0_0_0_0_1_1_0_1
0x000002CF,shaders\particle_templates\_5_3_0_2_0_0_1_1_0_1
0x000002D2,shaders\particle_templates\_5_3_0_2_1_1_1_1_0_1
0x000002D6,shaders\particle_templates\_3_3_0_0_0_1_1_1_0_1
0x000002DF,shaders\particle_templates\_5_8_0_0_0_0_1_0_0_0
0x000002E6,shaders\particle_templates\_3_8_0_0_0_1_1_0_0_0
0x000002F0,shaders\particle_templates\_0_3_0_0_0_0_0_1_0_0
0x000002F9,shaders\particle_templates\_0_3_0_0_0_0_0_1_0_1
0x00000301,shaders\particle_templates\_5_3_0_1_1_1_1_1_0_1
0x00000309,shaders\decal_templates\_0_4_0_1_1_0
0x00000311,shaders\decal_templates\_0_3_0_1_1_0
0x00000316,shaders\particle_templates\_0_3_0_0_0_0_1_1_0_0
0x00000320,shaders\particle_templates\_0_3_0_0_0_0_1_0_0_1
0x00000324,shaders\particle_templates\_0_3_0_0_0_1_0_1_0_0
0x0000032A,shaders\particle_templates\_3_3_0_0_0_0_0_1_0_1
0x00000339,shaders\particle_templates\_0_3_0_0_0_0_1_1_0_1
0x0000034E,shaders\particle_templates\_0_3_0_0_1_0_1_1_0_1
0x00000353,shaders\particle_templates\_1_3_0_0_0_0_1_1_0_1
0x00000357,shaders\particle_templates\_3_10_0_0_0_0_1_1_0_1
0x0000035C,shaders\particle_templates\_0_8_0_0_0_0_1_1_0_1
0x00000365,shaders\particle_templates\_5_3_0_0_1_1_1_1_0_1
0x00000370,shaders\particle_templates\_5_3_0_0_0_0_1_1_0_0
0x00000373,shaders\particle_templates\_0_3_0_0_0_1_1_1_0_1
0x00000378,shaders\particle_templates\_0_3_0_0_1_0_0_1_0_1
0x00000383,shaders\particle_templates\_3_3_0_0_0_1_1_0_0_1
0x00000386,shaders\particle_templates\_0_3_0_0_0_1_1_0_0_1
0x0000038D,shaders\particle_templates\_0_8_0_0_1_0_1_1_0_1
0x0000039E,shaders\particle_templates\_3_3_0_0_0_1_0_1_0_1
0x000003A4,shaders\decal_templates\_2_4_0_1_0_0
0x000003A7,shaders\particle_templates\_5_3_0_0_0_1_1_1_0_1
0x000003AB,shaders\particle_templates\_0_8_0_0_0_0_1_0_0_0
0x000003B5,shaders\particle_templates\_1_3_0_0_0_1_1_1_0_0
0x000003B8,shaders\particle_templates\_0_3_0_1_0_0_0_1_1_0
0x000003CB,shaders\particle_templates\_3_8_0_0_0_1_1_0_1_0
0x000003D0,shaders\particle_templates\_3_2_0_0_0_1_1_0_1_0
0x000003D3,shaders\particle_templates\_3_3_0_2_1_1_1_1_0_1
0x000003D7,shaders\particle_templates\_1_10_0_1_0_1_1_1_1_0
0x000003E2,shaders\particle_templates\_3_3_0_0_1_1_1_0_0_1
0x000003EE,objects\weapons\grenade\plasma_grenade\plasma_grenade
0x000003FD,shaders\shader_templates\_0_1_0_1_2_1_0_0_0_0_0_0
0x00000400,shaders\shader_templates\_0_0_0_0_0_0_1_3_0_1_0_0
0x00000416,shaders\particle_templates\_0_8_0_0_0_0_0_0_1_0
0x0000041A,shaders\particle_templates\_3_8_0_0_0_0_1_0_0_0
0x0000042A,shaders\contrail
0x0000042B,shaders\contrail_templates\_0_8_0_0
0x00000436,shaders\particle_templates\_4_8_0_0_0_1_1_0_0_0
0x00000446,shaders\decal_templates\_0_8_1_0_0_2
0x0000044B,shaders\particle_templates\_1_3_0_0_0_1_1_0_0_0
0x0000044F,objects\weapons\grenade\claymore_grenade\claymore_grenade
0x0000045E,shaders\shader_templates\_0_2_0_2_1_2_1_0_0_1_0_0
0x00000462,shaders\shader_templates\_0_1_0_0_0_0_0_0_0_1_0_0
0x00000490,shaders\particle_templates\_3_8_0_0_0_0_1_0_1_0
0x0000049A,shaders\light_volume
0x0000049B,shaders\light_volume_templates\_0_8_0
0x000004F1,shaders\particle_templates\_0_1_0_0_0_0_0_0_0_0
0x000004FE,shaders\decal_templates\_0_3_0_0_1_0
0x0000050E,shaders\decal_templates\_1_2_1_0_0_0
0x00000518,shaders\particle_templates\_3_8_0_0_0_0_1_1_0_0
0x0000051B,shaders\particle_templates\_3_3_0_0_0_0_1_1_0_0
0x0000051E,shaders\particle_templates\_3_8_0_0_0_1_1_1_0_0
0x00000521,shaders\decal_templates\_2_2_0_0_0_0
0x00000524,shaders\decal_templates\_2_8_1_0_0_0
0x0000052D,shaders\particle_templates\_3_3_0_2_0_0_1_1_0_1
0x0000053E,shaders\decal_templates\_2_3_0_1_1_0
0x0000054C,shaders\particle_templates\_3_3_0_0_0_1_1_1_0_0
0x0000054F,shaders\decal_templates\_2_2_1_0_0_0
0x00000559,shaders\particle_templates\_3_10_0_0_0_1_1_1_0_0
0x0000055D,shaders\particle_templates\_1_3_0_2_0_0_0_1_0_0
0x00000562,shaders\decal_templates\_2_10_1_1_0_3
0x00000569,shaders\decal_templates\_0_3_0_1_0_0
0x00000576,shaders\particle_templates\_0_3_0_0_0_1_0_1_0_1
0x00000582,shaders\particle_templates\_1_3_0_0_0_0_1_1_0_0
0x00000585,shaders\particle_templates\_3_10_0_0_0_0_0_1_0_1
0x00000590,shaders\particle_templates\_0_8_0_2_0_0_0_1_0_0
0x00000597,shaders\decal_templates\_0_3_0_0_1_1
0x0000059C,shaders\particle_templates\_0_3_0_0_0_0_0_0_0_0
0x000005CA,shaders\particle_templates\_3_3_0_1_0_1_1_1_0_0
0x000005CF,shaders\shader_templates\_1_1_0_1_5_2_0_1_0_0_0_0
0x000005D5,shaders\shader_templates\_0_1_0_1_1_2_1_0_0_0_0_0
0x000005D8,objects\weapons\grenade\firebomb_grenade\projectiles\primary_impact
0x000005E9,shaders\decal_templates\_0_2_1_0_0_0
0x000005EC,shaders\decal_templates\_1_8_1_0_0_1
0x00000608,ui\ui_shared_globals
0x00000616,hf2p\texture_render_list
0x00000619,ui\halox\scoreboard\dead_player_ui
0x00000671,ui\global_strings\global_strings
0x00000672,ui\global_strings\halo_online
0x00000673,ui\default_sounds
0x00000682,sound\game_sfx\multiplayer\player_respawn
0x00000736,hf2p\ui\lights\armor_01
0x00000737,hf2p\ui\lights\equipment_01
0x00000738,hf2p\ui\lights\primary_weapon_01
0x00000739,hf2p\ui\lights\secondary_weapon_01
0x0000073A,hf2p\ui\lights\armor_02
0x0000073B,hf2p\ui\lights\equipment_02
0x0000073C,hf2p\ui\lights\primary_weapon_02
0x0000073D,hf2p\ui\lights\secondary_weapon_02
0x0000073E,hf2p\ui\binks\preview_invisibility
0x0000073F,hf2p\ui\binks\preview_bubbleshield
0x00000740,hf2p\ui\binks\preview_powerdrain
0x00000741,hf2p\ui\binks\preview_jammer
0x00000742,hf2p\ui\binks\preview_placeholder
0x00000743,hf2p\ui\binks\preview_tripmine
0x00000744,hf2p\ui\binks\preview_bombrun
0x00000745,hf2p\ui\binks\preview_vision
0x00000746,hf2p\ui\binks\preview_regenerator
0x00000747,hf2p\ui\binks\preview_instantcover
0x00000748,hf2p\ui\binks\preview_concussive_blast
0x00000749,hf2p\ui\binks\preview_hologram
0x0000074A,hf2p\ui\binks\preview_adrenaline
0x0000074B,objects\characters\masterchief\mp_masterchief\mp_masterchief_manikin
0x0000074C,objects\characters\elite\mp_elite\mp_elite_manikin
0x0000074E,objects\weapons\rifle\assault_rifle\assault_rifle
0x0000074F,objects\weapons\rifle\assault_rifle\assault_rifle_v2\assault_rifle_v2
0x00000750,objects\weapons\rifle\assault_rifle\assault_rifle_v3\assault_rifle_v3
0x00000751,objects\weapons\rifle\assault_rifle\assault_rifle_v5\assault_rifle_v5
0x00000752,objects\weapons\rifle\assault_rifle\assault_rifle_v6\assault_rifle_v6
0x00000753,objects\weapons\rifle\battle_rifle\battle_rifle
0x00000754,objects\weapons\rifle\battle_rifle\battle_rifle_v3\battle_rifle_v3
0x00000755,objects\weapons\rifle\battle_rifle\battle_rifle_v4\battle_rifle_v4
0x00000756,objects\weapons\rifle\battle_rifle\battle_rifle_v6\battle_rifle_v6
0x00000757,objects\weapons\rifle\dmr\dmr
0x00000758,objects\weapons\rifle\dmr\dmr_v2\dmr_v2
0x00000759,objects\weapons\rifle\dmr\dmr_v3\dmr_v3
0x0000075A,objects\weapons\rifle\dmr\dmr_v4\dmr_v4
0x0000075B,objects\weapons\rifle\dmr\dmr_v6\dmr_v6
0x0000075C,objects\weapons\rifle\covenant_carbine\covenant_carbine
0x0000075D,objects\weapons\rifle\smg\smg
0x0000075E,objects\weapons\rifle\smg\smg_v1\smg_v1
0x0000075F,objects\weapons\rifle\smg\smg_v2\smg_v2
0x00000760,objects\weapons\rifle\smg\smg_v4\smg_v4
0x00000761,objects\weapons\rifle\smg\smg_v6\smg_v6
0x00000762,objects\weapons\rifle\plasma_rifle\plasma_rifle
0x00000763,objects\weapons\pistol\magnum\magnum
0x00000764,objects\weapons\pistol\magnum\magnum_v2\magnum_v2
0x00000765,objects\weapons\pistol\magnum\magnum_v3\magnum_v3
0x00000766,objects\weapons\pistol\excavator\excavator
0x00000767,objects\weapons\pistol\plasma_pistol\plasma_pistol
0x00000768,objects\weapons\grenade\frag_grenade\frag_grenade
0x00000769,objects\weapons\grenade\plasma_grenade\plasma_grenade
0x0000076A,objects\weapons\grenade\claymore_grenade\claymore_grenade
0x0000076B,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x0000076C,globals\collision_damage\biped_player
0x0000076D,fx\material_effects\objects\characters\masterchief
0x0000076E,sound\game_sfx\armor_sounds\armor_sounds
0x00000773,objects\equipment\hologram\bipeds\masterchief_hologram
0x00000774,camera\biped_support_camera
0x00000778,objects\characters\masterchief\damage_effects\masterchief_boarding_melee
0x00000779,objects\characters\masterchief\damage_effects\masterchief_boarding_melee_response
0x0000077A,objects\characters\masterchief\damage_effects\masterchief_ejection_melee
0x0000077B,objects\characters\masterchief\damage_effects\masterchief_ejection_melee_response
0x0000077F,fx\material_effects\objects\characters\contact\collision\blood_aoe_masterchief
0x00000788,shaders\particle_templates\_5_8_0_0_0_0_0_0_0_0
0x0000078E,shaders\particle_templates\_3_8_0_0_1_1_1_0_0_0
0x00000820,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x00000825,shaders\shader_templates\_10_1_0_1_1_2_0_0_0_1_0_0
0x000008AE,shaders\decal_templates\_0_4_0_0_1_0
0x000008B7,shaders\particle_templates\_0_3_0_1_0_1_0_1_0_0
0x000008D6,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x000008D7,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x000008D8,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x00000974,shaders\particle_templates\_2_8_0_0_0_1_0_0_0_0
0x00000979,shaders\particle_templates\_0_8_1_0_0_1_1_0_0_0
0x00000995,shaders\particle_templates\_1_8_0_0_0_1_1_0_1_0
